Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,0,2,0
2025,7,July,2,2,0,0
2025,6,June,0,7,0,20
2025,5,May,0,1,0,0
2025,3,March,3,0,0,9
2025,1,January,0,4,0,0
2024,10,October,0,3,0,0
2024,9,September,0,1,0,0
2024,7,July,0,2,0,0
2024,6,June,0,0,0,2
2024,5,May,0,7,3,5
2024,4,April,0,2,2,0
2023,12,December,0,0,6,2
2023,10,October,0,0,2,0
2023,9,September,0,0,1,0
2023,8,August,0,2,11,0
2023,7,July,0,1,0,0
2023,6,June,0,0,0,1
2023,5,May,4,8,1,0
2023,3,March,3,0,3,6
2023,1,January,0,2,0,0
2022,12,December,0,1,0,0
2022,11,November,0,4,1,0
2022,10,October,6,8,0,1
2022,9,September,0,2,0,0
2022,8,August,0,2,0,0
2022,7,July,0,0,0,8
2022,6,June,0,9,4,0
2022,5,May,0,4,0,0
2022,4,April,0,0,2,0
2022,3,March,3,0,1,16
2022,2,February,0,8,0,0
2022,1,January,0,9,0,7
2021,12,December,0,5,0,0
2021,11,November,0,0,0,2
2021,10,October,7,7,0,0
2021,8,August,0,4,0,0
2021,7,July,0,0,1,0
2021,3,March,0,0,2,0
2020,11,November,0,0,3,0
2020,10,October,0,0,10,0
2020,9,September,0,0,8,5
2020,7,July,0,1,12,0
2020,6,June,0,0,9,0
2020,3,March,6,0,5,16
2020,2,February,7,0,4,0
2020,1,January,0,0,10,0
2019,12,December,0,0,6,0
2019,11,November,0,8,6,0
2019,9,September,0,0,10,0
2019,8,August,0,1,8,0
2019,7,July,0,5,10,0
2019,6,June,0,3,3,0
2019,5,May,0,0,20,3
2019,4,April,0,0,4,0
2019,3,March,0,0,23,1
2019,2,February,0,0,3,0
2019,1,January,2,0,8,0
