Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,97,315,77,42
2025,7,July,218,225,116,99
2025,6,June,64,50,34,38
2025,5,May,5,23,44,5
2025,4,April,131,256,92,45
2025,3,March,402,743,255,106
2025,2,February,464,654,206,99
2025,1,January,351,550,219,221
2024,12,December,484,464,347,190
2024,11,November,42,64,84,37
2024,10,October,48,88,24,23
2024,9,September,151,161,43,19
2024,8,August,89,241,36,39
2024,7,July,143,155,68,63
2024,6,June,74,52,84,29
2024,5,May,15,60,45,30
2024,4,April,18,233,56,43
2024,3,March,660,661,333,166
2024,2,February,443,626,135,74
2024,1,January,287,638,165,115
2023,12,December,498,289,290,144
2023,11,November,83,97,71,29
2023,10,October,78,123,71,48
2023,9,September,62,121,88,41
2023,8,August,82,237,40,31
2023,7,July,189,108,69,55
2023,6,June,52,84,51,47
2023,5,May,14,23,22,18
2023,4,April,176,391,88,72
2023,3,March,470,452,251,136
2023,2,February,495,565,225,82
2023,1,January,231,569,156,52
2022,12,December,565,292,259,151
2022,11,November,55,80,160,31
2022,10,October,57,62,90,60
2022,9,September,26,55,32,25
2022,8,August,128,208,81,49
2022,7,July,231,231,95,66
2022,6,June,79,71,42,42
2022,5,May,25,51,59,20
2022,4,April,328,336,118,107
2022,3,March,347,627,237,58
2022,2,February,389,447,70,59
2022,1,January,192,536,206,123
2021,12,December,497,274,234,120
2021,11,November,58,64,73,51
2021,10,October,47,99,47,36
2021,9,September,107,119,37,14
2021,8,August,143,241,64,45
2021,7,July,231,187,39,52
2021,6,June,66,60,59,51
2021,5,May,49,42,63,60
2021,4,April,80,484,127,39
2021,3,March,555,488,114,71
2021,2,February,430,439,80,70
2021,1,January,329,456,94,76
2020,12,December,370,190,164,70
2020,11,November,55,63,89,25
2020,10,October,71,162,63,8
2020,9,September,125,191,40,11
2020,8,August,207,384,101,35
2020,7,July,314,218,47,66
2020,6,June,143,24,19,18
2020,5,May,22,0,1,2
2020,4,April,11,0,2,16
2020,3,March,216,352,40,48
2020,2,February,462,642,87,49
2020,1,January,279,558,107,71
2019,12,December,498,384,175,65
2019,11,November,27,26,47,7
2019,10,October,25,71,21,6
2019,9,September,71,113,16,11
2019,8,August,103,284,59,31
2019,7,July,272,253,107,31
2019,6,June,80,73,29,38
2019,5,May,7,29,15,13
2019,4,April,281,376,61,48
2019,3,March,377,632,101,50
2019,2,February,489,656,102,44
2019,1,January,257,589,122,61
