Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,7,16,36,37
2025,7,July,0,16,66,43
2025,6,June,5,10,73,48
2025,5,May,2,5,81,69
2025,4,April,9,26,78,58
2025,3,March,0,7,177,83
2025,2,February,0,14,69,69
2025,1,January,13,12,127,135
2024,12,December,20,18,103,61
2024,11,November,5,8,87,64
2024,10,October,8,13,74,63
2024,9,September,8,3,43,28
2024,8,August,0,0,29,49
2024,7,July,0,0,95,76
2024,6,June,2,0,81,73
2024,5,May,15,11,55,43
2024,4,April,0,23,45,49
2024,3,March,18,11,63,101
2024,2,February,3,7,81,79
2024,1,January,7,13,80,86
2023,12,December,8,4,139,88
2023,11,November,4,10,113,74
2023,10,October,8,2,34,73
2023,9,September,1,2,28,21
2023,8,August,27,37,34,62
2023,7,July,14,30,93,76
2023,6,June,4,11,87,50
2023,5,May,12,2,70,57
2023,4,April,1,2,75,91
2023,3,March,2,10,506,490
2023,2,February,29,20,79,90
2023,1,January,4,23,190,91
2022,12,December,24,16,150,33
2022,11,November,0,184,42,37
2022,10,October,0,13,59,39
2022,9,September,2,151,158,6
2022,8,August,11,14,23,45
2022,7,July,16,20,52,50
2022,6,June,4,50,58,65
2022,5,May,2,14,68,81
2022,4,April,4,8,60,48
2022,3,March,16,11,86,449
2022,2,February,5,8,43,51
2022,1,January,7,5,40,57
2021,12,December,37,19,105,40
2021,11,November,7,3,53,103
2021,10,October,1,6,40,17
2021,9,September,0,3,16,9
2021,8,August,0,6,5,2
2021,7,July,1,2,51,25
2021,6,June,2,4,75,94
2021,5,May,5,13,22,24
2021,4,April,0,1,79,67
2021,3,March,3,1,41,64
2021,2,February,3,2,32,37
2021,1,January,0,10,21,63
2020,12,December,3,1,47,52
2020,11,November,0,1,69,71
2020,10,October,6,1,25,13
2020,9,September,0,0,32,12
2020,8,August,0,0,5,0
2020,7,July,1,2,13,7
2020,6,June,0,0,0,1
2020,5,May,1,0,6,5
2020,3,March,2,10,89,57
2020,2,February,5,77,98,54
2020,1,January,21,30,31,105
2019,12,December,7,5,90,51
2019,11,November,2,6,76,58
2019,10,October,2,9,50,28
2019,9,September,7,5,22,48
2019,8,August,19,10,52,59
2019,7,July,16,10,89,83
2019,6,June,2,1,90,68
2019,5,May,19,15,67,81
2019,4,April,16,18,46,51
2019,3,March,3,8,122,153
2019,2,February,18,14,47,46
2019,1,January,27,33,48,38
