Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2024,11,November,0,0,12,0
2024,9,September,0,0,4,0
2024,7,July,8,0,0,0
2024,6,June,0,0,3,0
2023,12,December,0,0,4,0
2023,10,October,0,0,4,0
2023,2,February,0,0,12,0
2022,12,December,0,0,2,0
2022,9,September,0,0,6,0
2022,6,June,0,0,2,0
2022,2,February,0,0,2,0
2021,11,November,0,0,4,0
2021,8,August,0,0,2,0
2020,8,August,0,2,0,0
2019,11,November,0,0,2,0
2019,10,October,0,1,0,0
2019,2,February,0,0,3,0
