Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,9,1,5,0
2025,7,July,0,2,36,10
2025,6,June,4,9,41,24
2025,5,May,2,1,40,78
2025,4,April,0,0,7,25
2025,3,March,0,2,44,26
2025,2,February,0,0,57,62
2025,1,January,8,6,27,32
2024,12,December,0,2,84,50
2024,11,November,0,0,30,29
2024,10,October,4,5,27,25
2024,9,September,0,0,13,29
2024,8,August,0,0,14,8
2024,7,July,0,2,16,8
2024,6,June,0,1,35,22
2024,5,May,2,1,39,52
2024,4,April,3,1,27,62
2024,3,March,4,4,72,47
2024,2,February,0,4,33,18
2024,1,January,10,2,23,62
2023,12,December,4,4,73,39
2023,11,November,1,1,27,21
2023,10,October,1,8,24,0
2023,9,September,8,0,7,25
2023,8,August,0,1,7,0
2023,7,July,0,2,0,0
2023,6,June,1,1,20,19
2023,5,May,1,2,22,4
2023,4,April,0,0,46,36
2023,3,March,0,0,23,10
2023,2,February,6,6,68,82
2023,1,January,2,1,50,98
2022,12,December,0,1,73,17
2022,11,November,0,2,27,11
2022,10,October,0,5,33,13
2022,9,September,0,0,14,3
2022,8,August,3,3,5,14
2022,7,July,5,0,25,7
2022,6,June,8,11,31,12
2022,5,May,12,4,27,31
2022,4,April,3,0,55,48
2022,3,March,2,1,24,16
2022,2,February,2,0,30,11
2022,1,January,0,2,20,35
2021,12,December,0,1,64,4
2021,11,November,1,4,45,28
2021,10,October,1,2,18,22
2021,9,September,0,0,10,2
2021,8,August,0,0,6,8
2021,7,July,1,0,2,5
2021,6,June,14,12,19,15
2021,5,May,6,2,30,36
2021,4,April,1,2,24,31
2021,3,March,0,0,23,1
2021,2,February,0,0,6,12
2021,1,January,4,3,28,17
2020,12,December,0,6,32,19
2020,11,November,0,3,33,6
2020,10,October,0,6,2,0
2020,8,August,0,0,26,0
2020,7,July,0,7,10,10
2020,6,June,0,6,18,0
2020,3,March,0,2,6,2
2020,2,February,0,0,34,34
2020,1,January,6,2,35,47
2019,12,December,5,1,39,6
2019,11,November,3,2,24,6
2019,10,October,1,3,41,26
2019,9,September,1,18,22,9
2019,8,August,2,1,29,40
2019,7,July,3,4,41,28
2019,6,June,0,1,20,11
2019,5,May,3,4,7,16
2019,4,April,5,2,47,35
2019,3,March,2,14,10,23
2019,2,February,0,0,18,11
2019,1,January,2,5,18,32
