Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,11,4,14,25
2025,7,July,54,23,39,36
2025,6,June,8,12,3,9
2025,5,May,5,8,5,23
2025,4,April,6,4,10,20
2025,3,March,5,6,6,5
2025,2,February,0,2,1,2
2025,1,January,13,4,4,9
2024,12,December,5,1,4,0
2024,11,November,4,1,3,7
2024,10,October,4,1,1,3
2024,9,September,11,11,40,44
2024,8,August,22,8,7,7
2024,7,July,53,29,9,29
2024,6,June,22,20,19,11
2024,5,May,66,9,2,2
2024,4,April,0,3,2,6
2024,3,March,0,1,2,1
2024,2,February,17,6,0,2
2024,1,January,2,1,5,2
2023,12,December,0,0,3,4
2023,11,November,5,1,8,6
2023,10,October,0,1,6,1
2023,9,September,19,4,9,18
2023,8,August,8,4,13,14
2023,7,July,68,13,0,11
2023,6,June,20,17,39,38
2023,5,May,15,2,21,20
2023,4,April,9,3,9,9
2023,3,March,3,0,0,3
2023,2,February,0,5,3,0
2023,1,January,10,0,5,5
2022,12,December,0,2,4,1
2022,11,November,0,6,2,3
2022,10,October,21,6,6,9
2022,9,September,16,0,16,9
2022,8,August,9,10,10,14
2022,7,July,47,5,12,6
2022,6,June,1,4,14,5
2022,5,May,3,3,1,1
2022,4,April,11,0,1,22
2022,3,March,1,0,0,2
2022,2,February,7,5,9,5
2021,12,December,10,4,4,10
2021,11,November,0,0,2,1
2021,10,October,0,0,10,9
2021,9,September,7,3,13,14
2021,8,August,2,1,5,11
2021,7,July,4,1,0,0
2021,3,March,0,0,0,2
2021,1,January,0,0,3,3
2020,12,December,0,0,2,0
2020,11,November,0,0,4,0
2020,10,October,0,0,22,22
2020,9,September,1,1,1,1
2020,7,July,3,2,5,0
2020,5,May,2,0,0,0
2020,3,March,1,0,0,0
2020,2,February,3,7,2,2
2020,1,January,8,0,5,11
2019,12,December,5,0,5,14
2019,11,November,15,5,0,6
2019,10,October,14,9,15,11
2019,9,September,28,2,5,18
2019,8,August,9,4,7,8
2019,7,July,49,15,9,6
2019,6,June,38,0,10,23
2019,5,May,23,10,22,22
2019,4,April,11,0,19,19
2019,3,March,10,0,3,5
2019,2,February,18,0,3,20
2019,1,January,0,1,6,20
