Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,20169,20788,43594,49365
2025,7,July,18943,16024,52162,56235
2025,6,June,14706,16049,55724,55485
2025,5,May,15401,15179,48145,45557
2025,4,April,13875,12603,42841,45135
2025,3,March,13438,12765,50389,47912
2025,2,February,12465,11327,37683,38426
2025,1,January,14546,14837,37122,43556
2024,12,December,16814,17147,45261,39725
2024,11,November,12522,16242,34946,32543
2024,10,October,15030,17568,36870,40188
2024,9,September,14811,15989,38508,38086
2024,8,August,18319,20181,38122,43521
2024,7,July,19676,16560,45143,50475
2024,6,June,13664,14373,48814,47959
2024,5,May,14931,15806,46188,42704
2024,4,April,14061,13491,40888,42589
2024,3,March,15278,14132,49820,46708
2024,2,February,12498,11212,36864,35812
2024,1,January,13773,14233,35382,39897
2023,12,December,14146,14614,41160,38011
2023,11,November,9642,11271,34246,32281
2023,10,October,11554,13481,34628,38980
2023,9,September,14197,14371,36122,33611
2023,8,August,18121,18581,33700,38978
2023,7,July,18316,15089,43727,49311
2023,6,June,13514,14067,50472,47703
2023,5,May,13770,13736,44873,42289
2023,4,April,13503,13805,40452,41898
2023,3,March,15032,14232,47857,44924
2023,2,February,12978,11339,34640,34614
2023,1,January,13537,13799,36561,40262
2022,12,December,12261,12691,40045,36821
2022,11,November,9017,11360,32375,32025
2022,10,October,11249,13789,37227,40125
2022,9,September,15157,15568,35085,36559
2022,8,August,17753,18473,35403,41102
2022,7,July,18053,14451,42796,47768
2022,6,June,12981,12867,47442,45387
2022,5,May,10246,10679,39525,37085
2022,4,April,8729,8589,33687,33289
2022,3,March,7514,6983,35081,33134
2022,2,February,5912,5625,23721,24292
2022,1,January,5992,6896,23181,25824
2021,12,December,7214,7873,26047,24273
2021,11,November,5690,7011,24218,24600
2021,10,October,5287,5899,25139,23273
2021,9,September,4984,4715,18483,17294
2021,8,August,5730,5139,20869,23679
2021,7,July,6151,5138,24427,23787
2021,6,June,4642,4046,24035,23652
2021,5,May,4987,4002,22593,20916
2021,4,April,2780,2967,14695,14718
2021,3,March,3676,2466,16585,15939
2021,2,February,2456,1992,13540,13641
2021,1,January,2856,2828,14853,17717
2020,12,December,2948,3278,14829,13188
2020,11,November,1986,3293,11109,10562
2020,10,October,1630,2024,5211,5287
2020,9,September,1603,1441,4189,3958
2020,8,August,1151,1042,3574,3822
2020,7,July,1292,1084,3730,3474
2020,6,June,772,806,778,827
2020,5,May,39,35,35,103
2020,4,April,629,909,509,3326
2020,3,March,6247,7674,13657,23981
2020,2,February,14077,13039,25363,26418
2020,1,January,14459,14470,26504,28773
2019,12,December,13039,12245,26065,24121
2019,11,November,10394,12207,22640,23364
2019,10,October,14635,15871,28182,30408
2019,9,September,17038,17813,27982,28388
2019,8,August,18132,19676,34643,37436
2019,7,July,18266,15219,37523,40893
2019,6,June,15245,14762,40850,39622
2019,5,May,15864,14907,36489,35584
2019,4,April,15596,14396,29689,30392
2019,3,March,11778,11453,30752,30251
2019,2,February,10178,9753,22365,23012
2019,1,January,11502,11352,22666,25699
