Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,6,June,21,0,5,100
2024,2,February,118,0,0,14
2023,7,July,0,6,5,0
2022,5,May,0,0,5,0
2021,10,October,0,0,12,0
2021,8,August,38,0,0,26
2019,10,October,0,0,5,0
