Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,13,11,16,10
2025,7,July,42,38,96,104
2025,6,June,11,16,73,115
2025,5,May,10,13,13,44
2025,4,April,21,13,49,56
2025,3,March,26,25,106,79
2025,2,February,17,29,79,38
2025,1,January,32,7,19,17
2024,12,December,52,39,82,33
2024,11,November,22,28,78,122
2024,10,October,24,17,26,31
2024,9,September,20,21,51,61
2024,8,August,3,4,18,30
2024,7,July,10,5,80,77
2024,6,June,10,24,100,148
2024,5,May,9,14,53,46
2024,4,April,13,20,37,42
2024,3,March,16,37,80,104
2024,2,February,17,25,45,37
2024,1,January,25,18,49,97
2023,12,December,24,36,77,25
2023,11,November,26,30,46,63
2023,10,October,20,21,34,30
2023,9,September,34,36,76,85
2023,8,August,24,31,81,87
2023,7,July,23,30,107,94
2023,6,June,25,33,49,61
2023,5,May,27,69,43,57
2023,4,April,33,22,52,67
2023,3,March,28,39,80,133
2023,2,February,19,32,45,56
2023,1,January,38,22,50,78
2022,12,December,19,50,118,60
2022,11,November,30,41,44,74
2022,10,October,28,32,89,95
2022,9,September,21,24,51,45
2022,8,August,37,28,45,71
2022,7,July,19,44,89,84
2022,6,June,47,35,91,110
2022,5,May,26,34,45,22
2022,4,April,16,19,31,82
2022,3,March,8,16,62,35
2022,2,February,20,5,43,23
2022,1,January,7,1,66,48
2021,12,December,10,22,40,15
2021,11,November,7,7,45,44
2021,10,October,12,8,20,10
2021,9,September,23,20,17,16
2021,8,August,17,20,12,40
2021,7,July,1,0,5,4
2021,6,June,0,1,31,10
2021,5,May,0,2,18,34
2021,4,April,5,3,12,8
2021,3,March,12,5,27,23
2021,2,February,6,1,23,36
2021,1,January,2,0,24,50
2020,12,December,0,3,18,7
2020,11,November,1,4,32,15
2020,10,October,0,0,12,0
2020,9,September,6,11,4,0
2020,8,August,1,0,24,3
2020,7,July,0,2,11,9
2020,6,June,0,1,7,6
2020,5,May,0,1,0,0
2020,4,April,0,0,20,0
2020,3,March,3,4,35,28
2020,2,February,14,15,40,67
2020,1,January,6,2,46,54
2019,12,December,19,19,34,36
2019,11,November,34,33,26,39
2019,10,October,49,33,60,48
2019,9,September,9,15,48,29
2019,8,August,17,5,46,46
2019,7,July,28,25,57,48
2019,6,June,15,13,70,32
2019,5,May,19,27,60,40
2019,4,April,26,34,49,58
2019,3,March,9,16,113,66
2019,2,February,16,19,21,52
2019,1,January,18,12,24,53
