Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,9,12,43,37
2025,7,July,8,4,42,1
2025,6,June,3,5,37,6
2025,5,May,5,6,32,32
2025,4,April,3,7,35,29
2025,3,March,6,3,30,24
2025,2,February,14,28,9,31
2025,1,January,7,21,69,27
2024,12,December,20,22,37,44
2024,11,November,30,15,56,65
2024,10,October,10,5,38,44
2024,9,September,4,6,16,16
2024,8,August,4,5,60,67
2024,7,July,21,3,45,61
2024,6,June,12,20,73,38
2024,5,May,31,12,54,38
2024,4,April,11,19,41,52
2024,3,March,0,1,57,54
2024,2,February,18,13,63,76
2024,1,January,6,4,32,52
2023,12,December,11,10,64,42
2023,11,November,27,12,34,29
2023,10,October,12,15,45,56
2023,9,September,4,10,105,84
2023,8,August,9,11,58,71
2023,7,July,4,5,59,51
2023,6,June,17,24,87,57
2023,5,May,21,17,45,60
2023,4,April,11,6,16,59
2023,3,March,13,12,91,38
2023,2,February,5,11,18,21
2023,1,January,24,7,51,88
2022,12,December,8,6,93,35
2022,11,November,11,13,38,53
2022,10,October,19,28,98,77
2022,9,September,7,12,46,41
2022,8,August,17,20,51,44
2022,7,July,33,15,51,37
2022,6,June,11,7,73,88
2022,5,May,12,13,55,74
2022,4,April,13,8,31,38
2022,3,March,9,7,59,83
2022,2,February,3,6,18,48
2022,1,January,15,6,41,44
2021,12,December,10,10,54,39
2021,11,November,4,5,21,12
2021,10,October,7,8,17,21
2021,9,September,9,3,23,34
2021,8,August,2,9,27,14
2021,7,July,11,7,23,15
2021,6,June,1,5,8,8
2021,5,May,2,0,9,17
2021,4,April,0,0,9,39
2021,3,March,0,0,43,45
2021,2,February,0,0,23,27
2021,1,January,0,0,2,18
2020,12,December,0,10,18,34
2020,11,November,0,4,2,3
2020,10,October,0,0,22,24
2020,9,September,1,0,0,0
2020,8,August,0,2,3,17
2020,7,July,0,4,11,5
2020,6,June,0,0,10,6
2020,4,April,1,0,0,1
2020,3,March,6,25,39,53
2020,2,February,8,9,70,67
2020,1,January,25,17,49,81
2019,12,December,15,16,42,59
2019,11,November,16,8,24,25
2019,10,October,44,44,102,72
2019,9,September,21,35,94,49
2019,8,August,17,17,84,76
2019,7,July,27,19,47,41
2019,6,June,21,16,121,58
2019,5,May,22,25,63,44
2019,4,April,8,18,17,27
2019,3,March,5,4,51,53
2019,2,February,13,10,15,74
2019,1,January,21,18,61,61
