Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,11,8,62,27
2025,7,July,15,14,43,53
2025,6,June,2,4,63,33
2025,5,May,15,12,34,38
2025,4,April,8,8,23,10
2025,3,March,9,2,13,42
2025,2,February,0,9,39,6
2025,1,January,8,5,3,24
2024,12,December,0,1,36,18
2024,11,November,4,2,29,28
2024,10,October,6,8,40,33
2024,9,September,12,12,44,26
2024,8,August,26,24,48,40
2024,7,July,12,22,40,17
2024,6,June,6,3,40,31
2024,5,May,9,25,39,10
2024,4,April,0,0,45,6
2024,3,March,1,1,31,38
2024,2,February,5,4,46,38
2024,1,January,0,3,11,10
2023,12,December,8,6,56,48
2023,11,November,2,5,46,46
2023,10,October,10,21,36,16
2023,9,September,15,18,52,31
2023,8,August,5,12,64,10
2023,7,July,8,20,62,37
2023,6,June,4,14,38,22
2023,5,May,1,2,34,45
2023,4,April,1,6,18,2
2023,3,March,0,1,35,36
2023,2,February,3,4,26,7
2023,1,January,4,11,6,8
2022,12,December,1,7,0,8
2022,11,November,2,5,51,69
2022,10,October,3,10,16,26
2022,9,September,8,7,19,9
2022,8,August,3,24,58,30
2022,7,July,1,3,53,34
2022,6,June,14,11,31,10
2022,5,May,10,23,46,11
2022,4,April,0,12,12,11
2022,3,March,1,4,22,14
2022,2,February,1,3,39,10
2022,1,January,0,0,13,14
2021,12,December,2,7,21,14
2021,11,November,1,0,22,19
2021,10,October,3,11,13,14
2021,9,September,5,3,14,36
2021,8,August,2,6,21,19
2021,7,July,0,3,3,0
2021,6,June,0,4,10,0
2021,5,May,8,9,0,0
2021,4,April,0,5,4,8
2021,3,March,0,0,4,0
2021,2,February,0,0,3,9
2020,12,December,0,1,1,16
2020,11,November,0,1,8,1
2020,10,October,0,4,7,6
2020,9,September,0,0,8,0
2020,8,August,0,0,0,1
2020,7,July,0,0,1,0
2020,3,March,0,6,9,63
2020,2,February,4,3,59,24
2020,1,January,4,10,16,13
2019,12,December,2,10,14,0
2019,11,November,4,4,40,12
2019,10,October,10,9,34,34
2019,9,September,9,23,46,18
2019,8,August,4,6,29,10
2019,7,July,1,8,38,45
2019,6,June,13,14,54,43
2019,5,May,1,29,78,27
2019,4,April,4,19,37,21
2019,3,March,9,12,1,15
2019,2,February,1,10,66,42
2019,1,January,2,28,14,22
