Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,76,66,94,72
2025,7,July,44,33,89,162
2025,6,June,24,41,205,317
2025,5,May,35,36,204,212
2025,4,April,37,54,209,297
2025,3,March,38,58,260,323
2025,2,February,30,50,211,191
2025,1,January,52,68,110,179
2024,12,December,55,32,229,143
2024,11,November,61,56,243,243
2024,10,October,50,47,199,197
2024,9,September,49,57,31,40
2024,8,August,45,50,133,113
2024,7,July,88,54,123,183
2024,6,June,54,46,203,205
2024,5,May,39,51,91,91
2024,4,April,48,51,104,165
2024,3,March,80,64,274,212
2024,2,February,26,22,161,190
2024,1,January,24,54,111,138
2023,12,December,78,50,154,150
2023,11,November,69,73,236,221
2023,10,October,68,81,93,160
2023,9,September,34,46,124,76
2023,8,August,59,44,51,87
2023,7,July,62,60,80,119
2023,6,June,35,34,232,188
2023,5,May,25,23,148,88
2023,4,April,73,63,110,155
2023,3,March,68,60,271,315
2023,2,February,52,48,134,139
2023,1,January,54,56,141,124
2022,12,December,109,48,137,122
2022,11,November,79,95,158,141
2022,10,October,56,60,141,177
2022,9,September,68,55,91,94
2022,8,August,60,63,78,59
2022,7,July,60,65,119,125
2022,6,June,85,82,186,170
2022,5,May,57,80,151,181
2022,4,April,42,55,140,107
2022,3,March,55,74,230,210
2022,2,February,57,55,145,155
2022,1,January,78,115,102,100
2021,12,December,125,94,101,71
2021,11,November,125,104,148,206
2021,10,October,110,92,110,94
2021,9,September,96,93,47,85
2021,8,August,60,92,74,58
2021,7,July,87,65,103,127
2021,6,June,51,41,133,113
2021,5,May,49,75,166,116
2021,4,April,93,166,142,177
2021,3,March,200,174,150,167
2021,2,February,104,59,112,105
2021,1,January,97,91,73,115
2020,12,December,61,67,156,80
2020,11,November,82,99,146,121
2020,10,October,90,84,88,112
2020,9,September,58,40,85,94
2020,8,August,38,24,45,35
2020,7,July,26,50,68,41
2020,6,June,30,24,39,17
2020,5,May,9,8,9,24
2020,4,April,11,16,0,0
2020,3,March,70,44,111,99
2020,2,February,32,56,87,95
2020,1,January,75,84,59,61
2019,12,December,47,42,70,32
2019,11,November,37,42,89,82
2019,10,October,85,106,53,81
2019,9,September,61,68,94,52
2019,8,August,47,63,64,50
2019,7,July,48,55,114,67
2019,6,June,55,40,111,88
2019,5,May,30,44,68,83
2019,4,April,71,35,103,100
2019,3,March,47,53,128,109
2019,2,February,53,55,78,81
2019,1,January,33,63,64,41
