Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,7,July,0,1,9,0
2025,6,June,0,0,1,0
2024,12,December,0,1,1,0
2024,9,September,0,7,0,0
2024,8,August,0,1,1,0
2024,7,July,0,1,0,0
2024,5,May,0,1,2,0
2023,11,November,0,1,0,0
2023,9,September,0,10,1,0
2023,8,August,0,2,9,0
2023,7,July,0,2,5,0
2023,6,June,0,2,1,0
2023,3,March,0,0,3,0
2022,11,November,0,3,1,0
2022,10,October,0,0,2,0
2022,9,September,0,0,5,0
2022,7,July,0,5,4,0
2022,6,June,0,7,0,0
2022,4,April,0,4,0,0
2021,11,November,0,0,5,0
2021,10,October,0,14,0,0
2021,9,September,0,6,3,0
2021,8,August,0,4,1,0
2021,7,July,0,4,0,0
2021,5,May,0,2,0,0
2021,3,March,0,0,1,0
2020,8,August,0,0,1,0
2020,6,June,0,0,1,0
2020,3,March,0,3,0,0
2020,2,February,0,1,3,0
2019,10,October,0,1,0,0
2019,9,September,0,0,20,0
2019,8,August,0,0,11,0
2019,7,July,0,1,3,0
2019,6,June,0,1,5,0
2019,1,January,0,4,0,0
