Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,0,52,35,0
2025,7,July,4,38,47,0
2025,6,June,8,17,1,1
2024,9,September,0,14,0,0
2024,8,August,0,69,41,0
2024,7,July,0,168,48,0
2024,6,June,8,12,18,18
2023,8,August,0,24,8,0
2023,7,July,0,115,22,0
2023,6,June,0,58,0,0
2022,9,September,0,100,56,0
2022,8,August,0,224,221,0
2022,7,July,0,264,46,0
2022,6,June,4,104,53,3
2019,10,October,0,0,3,0
2019,9,September,0,30,15,0
2019,8,August,0,50,38,0
2019,7,July,0,67,18,0
2019,6,June,0,9,0,0
