Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,7,0,17,32
2025,7,July,18,23,151,172
2025,6,June,21,18,288,290
2025,5,May,25,21,208,249
2025,4,April,10,7,161,202
2025,3,March,3,8,164,211
2025,2,February,19,17,196,222
2025,1,January,45,24,148,366
2024,12,December,12,33,394,155
2024,11,November,7,16,160,139
2024,10,October,14,13,69,109
2024,9,September,8,11,62,49
2024,8,August,9,15,166,199
2024,7,July,8,13,182,170
2024,6,June,23,27,207,226
2024,5,May,22,36,168,115
2024,4,April,18,24,162,185
2024,3,March,5,17,216,142
2024,2,February,16,9,208,153
2024,1,January,22,14,107,304
2023,12,December,27,22,310,204
2023,11,November,20,21,227,227
2023,10,October,19,16,143,102
2023,9,September,13,24,174,169
2023,8,August,3,10,113,126
2023,7,July,7,5,53,67
2023,6,June,25,12,219,186
2023,5,May,18,15,151,168
2023,4,April,12,13,124,171
2023,3,March,7,13,175,199
2023,2,February,26,26,156,188
2023,1,January,19,9,148,311
2022,12,December,18,19,264,135
2022,11,November,19,19,243,253
2022,10,October,10,12,137,112
2022,9,September,22,16,89,119
2022,8,August,19,26,93,115
2022,7,July,22,15,86,147
2022,6,June,21,21,211,258
2022,5,May,39,25,198,153
2022,4,April,10,9,121,158
2022,3,March,14,7,132,194
2022,2,February,10,17,127,117
2022,1,January,2,14,112,313
2021,12,December,7,24,242,93
2021,11,November,5,11,143,160
2021,10,October,20,21,59,81
2021,9,September,0,9,56,65
2021,8,August,24,17,53,29
2021,7,July,22,21,98,134
2021,6,June,7,11,103,76
2021,5,May,0,3,85,93
2021,4,April,4,3,81,133
2021,3,March,1,1,113,76
2021,2,February,2,2,45,32
2021,1,January,2,2,38,111
2020,12,December,7,9,133,38
2020,11,November,8,4,47,58
2020,10,October,6,0,47,65
2020,9,September,2,4,12,2
2020,8,August,3,1,20,25
2020,7,July,3,4,18,3
2020,6,June,5,14,12,18
2020,5,May,2,0,4,10
2020,4,April,0,0,1,5
2020,3,March,5,4,155,159
2020,2,February,40,23,178,246
2020,1,January,30,24,185,317
2019,12,December,23,21,309,147
2019,11,November,28,26,212,235
2019,10,October,17,21,162,169
2019,9,September,34,37,166,145
2019,8,August,34,32,199,229
2019,7,July,40,52,194,190
2019,6,June,27,31,218,308
2019,5,May,45,66,191,241
2019,4,April,26,17,225,273
2019,3,March,25,40,296,360
2019,2,February,34,24,282,288
2019,1,January,32,22,218,353
