Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,424,380,1151,1361
2025,7,July,390,316,1100,1304
2025,6,June,373,465,1378,1466
2025,5,May,444,578,1400,1493
2025,4,April,403,422,1232,1378
2025,3,March,367,408,1191,1229
2025,2,February,353,446,1062,1043
2025,1,January,350,410,959,2165
2024,12,December,397,490,1652,1351
2024,11,November,429,543,1487,1259
2024,10,October,417,472,962,1107
2024,9,September,344,347,847,1092
2024,8,August,413,416,1270,1559
2024,7,July,427,373,1222,1447
2024,6,June,398,465,1261,1386
2024,5,May,427,559,1113,1223
2024,4,April,337,415,955,1107
2024,3,March,405,415,1226,1498
2024,2,February,395,488,1076,1056
2024,1,January,356,413,903,1895
2023,12,December,582,505,1730,1251
2023,11,November,522,498,1301,1332
2023,10,October,383,436,770,924
2023,9,September,366,321,717,658
2023,8,August,213,154,551,633
2023,7,July,156,150,581,814
2023,6,June,181,182,924,849
2023,5,May,161,166,764,694
2023,4,April,182,188,676,754
2023,3,March,174,149,946,909
2023,2,February,139,102,794,803
2023,1,January,192,165,920,1640
2022,12,December,131,180,1582,634
2022,11,November,200,227,893,986
2022,10,October,195,199,655,768
2022,9,September,182,272,482,581
2022,8,August,231,222,588,746
2022,7,July,210,233,676,843
2022,6,June,204,235,796,576
2022,5,May,189,174,597,610
2022,4,April,169,205,617,680
2022,3,March,203,138,948,855
2022,2,February,118,119,686,597
2022,1,January,150,92,501,1547
2021,12,December,155,184,1456,592
2021,11,November,239,235,826,928
2021,10,October,193,173,444,486
2021,9,September,189,175,336,396
2021,8,August,127,141,461,411
2021,7,July,129,154,486,412
2021,6,June,96,92,434,466
2021,5,May,68,89,447,387
2021,4,April,108,69,435,603
2021,3,March,34,40,873,694
2021,2,February,31,33,400,439
2021,1,January,82,51,338,794
2020,12,December,43,63,851,301
2020,11,November,45,67,360,294
2020,10,October,74,55,166,131
2020,9,September,61,40,115,97
2020,8,August,69,73,175,186
2020,7,July,30,77,172,123
2020,6,June,35,26,47,99
2020,5,May,16,12,3,25
2020,4,April,5,2,8,49
2020,3,March,99,116,579,628
2020,2,February,149,163,699,742
2020,1,January,177,129,474,1100
2019,12,December,276,275,1079,754
2019,11,November,163,217,809,531
2019,10,October,217,208,442,485
2019,9,September,200,181,394,486
2019,8,August,194,213,652,856
2019,7,July,194,145,622,673
2019,6,June,125,163,736,689
2019,5,May,217,244,842,857
2019,4,April,140,152,594,657
2019,3,March,175,169,870,823
2019,2,February,152,157,813,849
2019,1,January,179,109,565,1194
