Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,1,0,0,0
2025,6,June,1,0,0,0
2025,5,May,2,0,0,0
2025,4,April,1,0,0,0
2025,3,March,0,0,0,1
2025,2,February,1,0,0,1
2024,12,December,0,0,0,1
2024,8,August,6,0,0,0
2024,7,July,42,0,0,681
2024,6,June,5,0,0,133
2024,5,May,3,0,0,0
2024,3,March,0,0,0,1
2023,4,April,0,0,0,1
2022,11,November,0,0,0,1
2022,5,May,0,0,0,2
2022,4,April,1,0,0,0
2022,1,January,1,0,0,1
2021,11,November,0,0,0,1
2021,10,October,190,0,0,0
2021,9,September,0,0,0,1
2021,8,August,53,0,0,1
2021,6,June,0,0,0,1
2021,2,February,0,0,0,1
2020,11,November,0,0,0,1
2020,7,July,0,0,0,2
2020,5,May,1,0,0,0
2020,3,March,3,0,0,2
2020,2,February,3,0,0,0
2020,1,January,3,0,0,0
2019,12,December,1,0,0,1
2019,8,August,0,0,0,2
2019,2,February,1,0,0,1
2019,1,January,2,0,0,1
