Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,35,38,31,30
2025,7,July,27,24,11,21
2025,6,June,5,12,11,31
2025,5,May,4,4,21,11
2025,4,April,3,9,26,19
2025,3,March,2,0,36,35
2025,2,February,1,0,17,21
2025,1,January,5,3,16,33
2024,12,December,0,2,30,35
2024,11,November,3,4,39,19
2024,10,October,0,0,15,17
2024,9,September,9,20,16,7
2024,8,August,25,19,19,25
2024,7,July,16,13,3,0
2024,6,June,4,16,36,32
2024,5,May,11,8,5,12
2024,4,April,0,0,5,11
2024,3,March,5,5,43,31
2024,2,February,1,5,21,16
2024,1,January,0,0,49,10
2023,12,December,2,5,10,8
2023,11,November,3,3,23,9
2023,10,October,3,20,15,24
2023,9,September,22,29,56,33
2023,8,August,7,6,22,9
2023,7,July,2,8,6,9
2023,6,June,12,31,15,2
2023,5,May,0,7,6,0
2023,4,April,0,2,11,27
2023,3,March,0,15,52,2
2023,1,January,0,8,4,19
2022,12,December,5,0,9,6
2022,11,November,2,1,9,20
2022,10,October,8,15,20,23
2022,9,September,40,12,17,13
2022,8,August,6,10,29,11
2022,7,July,2,6,0,4
2022,6,June,2,22,51,10
2022,5,May,0,2,5,5
2022,4,April,7,9,25,22
2022,3,March,0,0,4,4
2022,2,February,3,0,0,4
2022,1,January,0,4,18,0
2021,12,December,0,0,16,10
2021,11,November,7,9,6,5
2021,10,October,0,1,7,11
2021,9,September,11,32,30,11
2021,8,August,1,14,10,3
2021,7,July,4,3,0,6
2021,5,May,0,2,4,6
2021,4,April,0,0,0,2
2021,3,March,0,0,6,0
2021,1,January,0,1,5,0
2020,8,August,0,7,0,0
2019,9,September,0,12,0,0
2019,8,August,0,8,0,0
2019,5,May,0,4,0,0
2019,2,February,0,11,2,0
2019,1,January,0,0,3,0
