Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,5,0,96,153
2025,7,July,19,8,105,218
2025,6,June,4,2,184,228
2025,5,May,4,3,184,289
2025,4,April,1,4,179,294
2025,3,March,21,8,155,272
2025,2,February,1,0,69,146
2025,1,January,10,4,55,148
2024,12,December,11,1,100,105
2024,11,November,33,0,124,158
2024,10,October,1,1,28,42
2024,9,September,10,5,36,90
2024,8,August,9,4,97,126
2024,7,July,11,9,141,264
2024,6,June,8,2,228,305
2024,5,May,8,3,205,291
2024,4,April,3,11,201,287
2024,3,March,17,13,189,274
2024,2,February,1,2,38,122
2024,1,January,18,13,69,215
2023,12,December,1,3,99,106
2023,11,November,25,12,65,175
2023,10,October,5,13,65,71
2023,9,September,6,0,35,40
2023,8,August,2,3,49,95
2023,7,July,8,5,89,186
2023,6,June,8,11,216,253
2023,5,May,7,5,175,246
2023,4,April,2,14,257,270
2023,3,March,12,8,169,231
2023,2,February,3,5,72,119
2023,1,January,15,2,51,185
2022,12,December,1,4,130,41
2022,11,November,2,4,116,178
2022,10,October,4,3,91,93
2022,9,September,2,0,49,52
2022,8,August,2,6,42,172
2022,7,July,7,2,148,243
2022,6,June,3,1,162,186
2022,5,May,6,3,147,206
2022,4,April,7,4,199,253
2022,3,March,8,10,185,153
2022,2,February,4,12,107,137
2022,1,January,4,8,53,118
2021,12,December,5,4,84,44
2021,11,November,4,2,60,68
2021,10,October,3,1,24,33
2021,9,September,3,6,18,30
2021,8,August,9,0,24,77
2021,7,July,4,0,124,109
2021,6,June,3,4,126,167
2021,5,May,6,2,101,159
2021,4,April,5,10,104,145
2021,3,March,3,1,74,61
2021,2,February,3,13,49,79
2021,1,January,4,3,27,37
2020,12,December,0,3,48,35
2020,11,November,3,1,20,15
2020,10,October,0,11,29,14
2020,9,September,0,0,16,0
2020,8,August,0,27,10,2
2020,7,July,0,0,36,0
2020,6,June,14,2,5,14
2020,5,May,0,20,1,0
2020,4,April,5,0,0,0
2020,3,March,11,14,32,43
2020,2,February,5,1,32,54
2020,1,January,11,10,40,48
2019,12,December,28,0,71,27
2019,11,November,50,14,39,31
2019,10,October,0,9,26,20
2019,9,September,9,1,34,48
2019,8,August,7,11,34,45
2019,7,July,0,4,104,98
2019,6,June,14,0,106,86
2019,5,May,0,5,101,118
2019,4,April,6,2,136,114
2019,3,March,13,13,62,43
2019,2,February,0,2,68,64
2019,1,January,8,5,36,60
