Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,7,July,0,0,0,2
2025,5,May,0,0,0,11
2025,3,March,0,0,2,5
2025,2,February,0,0,0,15
2025,1,January,0,0,0,15
2024,12,December,0,0,7,7
2024,11,November,4,1,2,12
2024,10,October,0,0,12,30
2024,9,September,4,4,0,2
2024,7,July,1,0,3,6
2024,6,June,0,0,0,15
2024,5,May,6,4,0,0
2024,4,April,1,0,0,18
2024,3,March,0,0,7,7
2024,2,February,0,0,0,5
2024,1,January,5,0,5,6
2023,12,December,0,0,14,0
2023,10,October,3,0,0,0
2023,8,August,2,0,0,13
2023,7,July,0,0,0,4
2023,5,May,0,0,0,7
2023,4,April,0,1,0,0
2023,3,March,0,0,0,15
2023,1,January,0,0,0,4
2022,11,November,3,1,1,7
2022,10,October,0,0,4,6
2022,7,July,0,0,0,14
2022,6,June,0,0,7,9
2022,5,May,0,0,2,11
2022,2,February,0,0,0,37
2022,1,January,0,0,0,11
2021,12,December,1,0,0,10
2021,11,November,0,0,5,14
2021,10,October,0,0,0,4
2021,9,September,1,0,0,20
2021,7,July,0,0,4,0
2021,6,June,0,1,12,18
2021,5,May,0,0,7,7
2021,4,April,0,0,0,2
2021,3,March,0,0,10,0
2021,2,February,0,0,2,12
2021,1,January,0,0,6,2
2020,10,October,0,0,0,11
2020,7,July,1,1,5,13
2020,3,March,0,0,12,42
2020,2,February,0,0,0,4
2020,1,January,0,0,0,15
2019,12,December,0,0,0,6
2019,11,November,0,0,0,8
2019,10,October,0,0,6,4
2019,9,September,1,0,0,3
2019,8,August,1,0,0,2
2019,7,July,0,0,0,3
2019,6,June,0,0,0,11
2019,4,April,0,0,0,14
