Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,8,August,862434,888316,1009788,1196341
2025,7,July,834610,787096,1100323,1115654
2025,6,June,723569,753129,1041376,912503
2025,5,May,765200,811583,871281,801428
2025,4,April,772160,713335,785310,803403
2025,3,March,633966,634642,733862,791453
2025,2,February,533097,539826,641421,651935
2025,1,January,641101,709727,621304,825069
2024,12,December,816040,862822,791954,647392
2024,11,November,673726,745270,674065,654733
2024,10,October,840004,835341,721629,791725
2024,9,September,799913,812522,752694,864265
2024,8,August,896104,880607,995771,1169025
2024,7,July,886639,810452,1080111,1125455
2024,6,June,770677,765947,1084634,919349
2024,5,May,798455,840205,855863,801745
2024,4,April,755047,740043,763746,829133
2024,3,March,721026,660134,783651,766779
2024,2,February,564973,556488,630791,631524
2024,1,January,642634,701621,575756,770590
2023,12,December,812890,842966,751324,597679
2023,11,November,658379,730077,632847,644497
2023,10,October,801470,814864,667627,782954
2023,9,September,789799,771136,750067,842024
2023,8,August,869998,846056,926000,1087128
2023,7,July,839429,756941,1005263,1068108
2023,6,June,721506,710511,1013130,853709
2023,5,May,728970,786134,812490,774342
2023,4,April,733890,681295,759172,787682
2023,3,March,636842,596651,745264,776531
2023,2,February,491712,481663,592051,594471
2023,1,January,548556,604283,574941,749819
2022,12,December,690172,727854,710540,556756
2022,11,November,568500,642498,602704,623140
2022,10,October,677464,674978,619566,692347
2022,9,September,650825,645781,650858,749318
2022,8,August,698794,682102,765273,951909
2022,7,July,687812,618824,883724,922361
2022,6,June,600428,606103,845751,720903
2022,5,May,589816,609896,648585,618413
2022,4,April,571968,532665,563591,575722
2022,3,March,432140,404284,514401,562008
2022,2,February,311773,299108,391640,388453
2022,1,January,325303,371437,306231,452658
2021,12,December,465659,527894,474710,362724
2021,11,November,364202,352185,378665,401609
2021,10,October,264496,275894,349515,386900
2021,9,September,292823,265555,347255,462693
2021,8,August,340750,300028,489881,632796
2021,7,July,266693,291013,544265,491370
2021,6,June,220537,243406,399276,338342
2021,5,May,174948,188800,267320,263429
2021,4,April,130217,131613,191768,239091
2021,3,March,114774,118151,183699,182305
2021,2,February,79663,85026,122209,134817
2021,1,January,133461,115000,121621,206774
2020,12,December,96340,173037,186582,122804
2020,11,November,83131,108178,119999,122307
2020,10,October,88320,99718,112525,116308
2020,9,September,81351,86350,85515,107232
2020,8,August,87035,103956,98727,114712
2020,7,July,57078,102027,80522,67266
2020,6,June,24183,43799,13056,25663
2020,5,May,6932,26332,3619,11063
2020,4,April,3979,22367,2217,7076
2020,3,March,268527,407548,215528,391051
2020,2,February,615990,613781,548520,574707
2020,1,January,719863,773733,555163,741311
2019,12,December,852204,919773,694581,568072
2019,11,November,732999,801085,576840,582756
2019,10,October,904148,920907,612479,672456
2019,9,September,879150,906988,648047,768989
2019,8,August,969285,992168,862457,1039192
2019,7,July,959207,893789,945857,972303
2019,6,June,881293,874816,911674,804745
2019,5,May,914200,924117,764465,726089
2019,4,April,886028,830278,680488,719475
2019,3,March,748583,741269,684198,718331
2019,2,February,605238,603043,547443,552031
2019,1,January,699554,754580,531320,721242
