Year,Month Number,Month,Foreign Originating,Foreign Returning,U.S. Citizen Originating,U.S. Citizen Returning
2025,5,May,0,4,0,0
2025,4,April,0,4,0,0
2025,3,March,0,2,2,0
2025,2,February,0,2,1,0
2025,1,January,0,2,1,0
2024,12,December,0,6,0,0
2024,5,May,0,2,0,0
2024,4,April,0,6,6,0
2023,12,December,0,4,4,0
2023,3,March,0,0,4,0
2022,11,November,0,3,5,0
2022,5,May,0,3,5,0
2022,3,March,0,0,5,0
2021,5,May,0,9,0,0
2020,11,November,0,0,4,0
2020,1,January,0,6,3,0
2019,12,December,0,3,4,0
2019,6,June,0,0,3,0
2019,5,May,0,3,2,0
2019,4,April,0,2,0,0
2019,3,March,0,3,9,0
2019,2,February,0,0,4,0
2019,1,January,0,1,6,0
